date,date,open,high,low,close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2021-02-17 00:00:00,2021-02-17 00:00:00,49133.45,49566.66,49034.35,49079.99,2890.370858,1613523599999.0,142739155.81647983,71248.0,1555.495417,76827486.692996,0.0
2021-02-17 01:00:00,2021-02-17 01:00:00,49079.99,49417.25,48947.0,49282.8,1693.384246,1613527199999.0,83381268.34242158,50936.0,894.158924,44030913.38943179,0.0
2021-02-17 02:00:00,2021-02-17 02:00:00,49283.14,50274.88,49268.42,49654.89,4959.603535,1613530799999.0,247368994.85793248,115010.0,2814.906419,140400743.28110093,0.0
2021-02-17 03:00:00,2021-02-17 03:00:00,49657.54,49759.46,49231.09,49657.38,2563.134357,1613534399999.0,126902933.720163,71106.0,1306.009541,64665779.2582558,0.0
2021-02-17 04:00:00,2021-02-17 04:00:00,49657.84,49963.4,49106.75,49345.38,3012.375127,1613537999999.0,149086045.2566027,77807.0,1468.628684,72710985.70366317,0.0
2021-02-17 05:00:00,2021-02-17 05:00:00,49345.39,49731.03,49227.68,49706.8,2239.281539,1613541599999.0,110753762.97523999,64527.0,1004.118863,49672597.69420271,0.0
2021-02-17 06:00:00,2021-02-17 06:00:00,49706.8,50677.58,49624.06,50556.05,6397.974067,1613545199999.0,321370364.3962933,147819.0,3592.323353,180474031.3309504,0.0
2021-02-17 07:00:00,2021-02-17 07:00:00,50556.15,51266.09,50200.0,51112.39,6735.574967,1613548799999.0,342035834.2611767,193718.0,3793.023447,192682135.76784414,0.0
2021-02-17 08:00:00,2021-02-17 08:00:00,51116.77,51300.0,50628.58,51031.71,4279.621193,1613552399999.0,217886860.01050138,149891.0,2251.729817,114644447.2645184,0.0
2021-02-17 09:00:00,2021-02-17 09:00:00,51031.71,51678.36,50991.69,51431.04,5578.732017,1613555999999.0,286611008.96667963,162052.0,3286.03457,168840616.15725178,0.0
2021-02-17 10:00:00,2021-02-17 10:00:00,51436.11,51612.8,50995.0,51192.0,3569.370833,1613559599999.0,183265198.81630453,131463.0,1754.586339,90096143.57606316,0.0
2021-02-17 11:00:00,2021-02-17 11:00:00,51192.0,51675.55,51101.07,51273.46,3178.178503,1613563199999.0,163389326.95798126,140591.0,1725.829962,88728208.71586879,0.0
2021-02-17 12:00:00,2021-02-17 12:00:00,51270.86,51530.0,50777.2,51039.56,4448.576712,1613566799999.0,227775681.68139398,137066.0,2205.984237,112968102.53606598,0.0
2021-02-17 13:00:00,2021-02-17 13:00:00,51039.56,51234.0,50542.3,51149.96,4231.90257,1613570399999.0,215340528.89268038,100049.0,2143.900307,109100848.019723,0.0
2021-02-17 14:00:00,2021-02-17 14:00:00,51149.97,51284.78,50770.82,51262.0,4229.887263,1613573999999.0,215714255.19115636,99421.0,2185.308426,111440510.05745384,0.0
2021-02-17 15:00:00,2021-02-17 15:00:00,51262.01,51633.17,50968.87,51169.97,3226.681349,1613577599999.0,165434598.21261716,90598.0,1673.888916,85838931.40725455,0.0
2021-02-17 16:00:00,2021-02-17 16:00:00,51169.97,51435.09,50780.0,51241.35,3213.608201,1613581199999.0,164123126.33986163,87698.0,1432.192512,73147635.8825775,0.0
2021-02-17 17:00:00,2021-02-17 17:00:00,51241.35,51436.0,51085.95,51376.85,2383.38491,1613584799999.0,122173286.38895154,70006.0,1248.797558,64017785.26346042,0.0
