date,date,open,high,low,close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2019-08-17 00:00:00,2019-08-17 00:00:00,10331.15,10359.99,10201.0,10234.05,1615.590799,1566003599999.0,16583942.84421621,17035.0,825.355074,8472808.59041131,0.0
2019-08-17 01:00:00,2019-08-17 01:00:00,10237.52,10383.29,10212.94,10381.59,984.947003,1566007199999.0,10155327.96539875,13812.0,564.081265,5815889.01530003,0.0
2019-08-17 02:00:00,2019-08-17 02:00:00,10378.24,10421.92,10306.0,10335.44,774.672521,1566010799999.0,8025343.07493657,12235.0,381.77004,3954745.63361118,0.0
2019-08-17 03:00:00,2019-08-17 03:00:00,10335.59,10376.92,10280.05,10284.87,1134.468351,1566014399999.0,11714240.79671665,14184.0,741.076042,7650236.54553517,0.0
2019-08-17 04:00:00,2019-08-17 04:00:00,10285.33,10355.0,10252.88,10346.06,1072.872311,1566017999999.0,11057783.80785989,12253.0,637.625197,6569750.18540625,0.0
2019-08-17 05:00:00,2019-08-17 05:00:00,10345.1,10391.44,10290.0,10377.32,634.387979,1566021599999.0,6558967.24622455,11763.0,328.535589,3397631.72108085,0.0
2019-08-17 06:00:00,2019-08-17 06:00:00,10377.83,10398.99,10322.15,10332.3,892.429751,1566025199999.0,9246385.98048726,12909.0,500.538236,5187188.86434564,0.0
2019-08-17 07:00:00,2019-08-17 07:00:00,10332.67,10376.53,10320.0,10357.99,624.90214,1566028799999.0,6467855.62639482,10441.0,335.328026,3470934.38710656,0.0
2019-08-17 08:00:00,2019-08-17 08:00:00,10356.73,10465.14,10314.21,10390.31,1670.003165,1566032399999.0,17357265.92450478,19988.0,936.599467,9740665.14508828,0.0
2019-08-17 09:00:00,2019-08-17 09:00:00,10390.81,10450.0,10355.55,10438.28,1052.024753,1566035999999.0,10955532.91991225,12979.0,612.987636,6382988.66080923,0.0
2019-08-17 10:00:00,2019-08-17 10:00:00,10438.0,10448.09,10365.0,10380.34,1016.698493,1566039599999.0,10575751.2963696,12687.0,471.185946,4901840.01368124,0.0
2019-08-17 11:00:00,2019-08-17 11:00:00,10379.86,10387.29,10317.0,10333.23,1123.307066,1566043199999.0,11626623.2103764,13754.0,524.926836,5434251.09337261,0.0
2019-08-17 12:00:00,2019-08-17 12:00:00,10330.76,10371.0,10260.7,10331.97,1120.826482,1566046799999.0,11574896.76032259,12340.0,504.017736,5209004.83196243,0.0
2019-08-17 13:00:00,2019-08-17 13:00:00,10334.04,10363.22,10285.36,10358.02,1013.268908,1566050399999.0,10450542.43761254,13205.0,527.732212,5444066.50207357,0.0
2019-08-17 14:00:00,2019-08-17 14:00:00,10358.04,10358.45,10305.85,10310.44,1282.656101,1566053999999.0,13254400.77604759,10009.0,370.61433,3830603.16541863,0.0
2019-08-17 15:00:00,2019-08-17 15:00:00,10309.46,10345.26,10252.36,10312.27,1071.227115,1566057599999.0,11044231.66582892,12426.0,599.459175,6181730.50612357,0.0
2019-08-17 16:00:00,2019-08-17 16:00:00,10312.29,10357.0,10275.0,10280.0,1199.982051,1566061199999.0,12384458.11707915,11876.0,698.124983,7207677.16442833,0.0
2019-08-17 17:00:00,2019-08-17 17:00:00,10277.13,10313.01,10010.58,10079.43,4151.029874,1566064799999.0,42152020.61729407,32690.0,1723.843162,17529010.62484914,0.0
2019-08-17 18:00:00,2019-08-17 18:00:00,10080.21,10239.0,10000.0,10177.44,2406.824584,1566068399999.0,24335424.45088538,19350.0,1164.345167,11794501.22238293,0.0
2019-08-17 19:00:00,2019-08-17 19:00:00,10178.99,10209.31,10160.0,10167.24,742.034666,1566071999999.0,7554134.41219488,8756.0,413.215501,4206532.65492831,0.0
2019-08-17 20:00:00,2019-08-17 20:00:00,10167.0,10183.61,10049.0,10080.91,1064.781886,1566075599999.0,10767325.3224538,13707.0,474.256746,4797194.86922306,0.0
2019-08-17 21:00:00,2019-08-17 21:00:00,10080.4,10178.99,10074.92,10144.29,751.800002,1566079199999.0,7617206.03359119,11921.0,415.173429,4207805.00727451,0.0
2019-08-17 22:00:00,2019-08-17 22:00:00,10144.2,10239.71,10120.03,10236.13,803.335343,1566082799999.0,8183054.0073862,12348.0,447.94486,4563256.1553975,0.0
2019-08-17 23:00:00,2019-08-17 23:00:00,10236.11,10250.0,10178.57,10216.02,796.509857,1566086399999.0,8133613.73648842,10127.0,474.213085,4842446.78542277,0.0
2019-08-18 00:00:00,2019-08-18 00:00:00,10216.05,10278.88,10207.24,10227.21,533.054527,1566089999999.0,5459082.1738508,7816.0,310.513078,3180022.81297245,0.0
2019-08-18 01:00:00,2019-08-18 01:00:00,10227.19,10240.46,10151.42,10183.59,553.690481,1566093599999.0,5643182.52808546,8659.0,268.699216,2739066.59543735,0.0
2019-08-18 02:00:00,2019-08-18 02:00:00,10183.46,10207.42,10151.42,10168.76,486.120274,1566097199999.0,4948064.59437337,7622.0,207.326372,2111751.93743515,0.0
2019-08-18 03:00:00,2019-08-18 03:00:00,10168.43,10178.66,10102.56,10113.99,782.368369,1566100799999.0,7926779.98541632,10478.0,346.894791,3513718.52886732,0.0
2019-08-18 04:00:00,2019-08-18 04:00:00,10112.97,10142.3,10080.0,10132.54,824.372418,1566104399999.0,8328520.6725788,9177.0,371.700923,3757844.89832452,0.0
2019-08-18 05:00:00,2019-08-18 05:00:00,10133.95,10155.0,10105.01,10140.02,427.021608,1566107999999.0,4325329.68403174,7057.0,258.732417,2620863.28514032,0.0
2019-08-18 06:00:00,2019-08-18 06:00:00,10140.94,10201.14,10140.04,10166.87,614.021405,1566111599999.0,6244480.69960089,8374.0,348.800575,3547700.20423373,0.0
2019-08-18 07:00:00,2019-08-18 07:00:00,10166.05,10176.96,10115.97,10139.41,444.1506,1566115199999.0,4503612.42536026,7249.0,207.341655,2102788.21138358,0.0
2019-08-18 08:00:00,2019-08-18 08:00:00,10139.43,10160.0,10095.25,10111.55,670.835445,1566118799999.0,6791619.04033897,8890.0,335.33671,3395629.68594195,0.0
2019-08-18 09:00:00,2019-08-18 09:00:00,10109.85,10220.0,10106.41,10194.55,1526.159722,1566122399999.0,15541163.77132838,12484.0,1082.670006,11031106.04345909,0.0
2019-08-18 10:00:00,2019-08-18 10:00:00,10194.55,10410.0,10170.33,10357.95,2651.602316,1566125999999.0,27360550.92058841,24783.0,1737.741584,17928918.90194195,0.0
2019-08-18 11:00:00,2019-08-18 11:00:00,10357.84,10439.93,10326.57,10394.0,1346.691606,1566129599999.0,13974538.03086033,14576.0,717.230741,7443404.58630234,0.0
2019-08-18 12:00:00,2019-08-18 12:00:00,10392.92,10438.0,10354.14,10375.15,1086.788999,1566133199999.0,11291339.67271156,12445.0,625.748848,6502552.15031414,0.0
2019-08-18 13:00:00,2019-08-18 13:00:00,10376.5,10498.0,10370.8,10429.84,1564.290282,1566136799999.0,16305938.94361258,16598.0,1030.983735,10749776.68587247,0.0
2019-08-18 14:00:00,2019-08-18 14:00:00,10429.97,10500.0,10368.88,10374.9,1683.632905,1566140399999.0,17580253.81736551,14783.0,828.876347,8659542.20210636,0.0
2019-08-18 15:00:00,2019-08-18 15:00:00,10372.18,10434.09,10370.87,10386.42,1408.514378,1566143999999.0,14655459.8672874,12786.0,1029.162413,10709495.29082103,0.0
2019-08-18 16:00:00,2019-08-18 16:00:00,10388.53,10467.47,10386.41,10414.4,1093.612151,1566147599999.0,11412756.80090442,13732.0,674.588251,7040015.2150132,0.0
2019-08-18 17:00:00,2019-08-18 17:00:00,10413.41,10438.98,10335.0,10378.49,893.148212,1566151199999.0,9281471.49435865,11098.0,370.785547,3855414.03203163,0.0
2019-08-18 18:00:00,2019-08-18 18:00:00,10379.57,10400.0,10359.45,10379.1,913.020061,1566154799999.0,9470663.48241669,8049.0,310.315476,3220372.30616339,0.0
2019-08-18 19:00:00,2019-08-18 19:00:00,10380.57,10415.25,10335.0,10371.0,1453.578933,1566158399999.0,15073803.83743098,9008.0,320.494034,3326135.06108429,0.0
2019-08-18 20:00:00,2019-08-18 20:00:00,10372.07,10387.73,10307.92,10356.86,761.118669,1566161999999.0,7881254.00600151,9036.0,364.367294,3773642.38067752,0.0
2019-08-18 21:00:00,2019-08-18 21:00:00,10355.68,10417.28,10343.0,10412.94,538.303432,1566165599999.0,5583298.62759659,8963.0,366.763269,3804684.81595137,0.0
2019-08-18 22:00:00,2019-08-18 22:00:00,10412.94,10435.0,10305.0,10345.91,1228.796304,1566169199999.0,12729926.93336624,13560.0,553.454764,5737383.84224887,0.0
2019-08-18 23:00:00,2019-08-18 23:00:00,10346.15,10360.0,10285.01,10306.78,600.502075,1566172799999.0,6195780.45052056,8482.0,292.950511,3022942.04324385,0.0
2019-08-19 00:00:00,2019-08-19 00:00:00,10306.17,10328.11,10258.6,10325.45,866.600397,1566176399999.0,8916721.1412173,10153.0,456.116935,4694844.37832377,0.0
2019-08-19 01:00:00,2019-08-19 01:00:00,10325.79,10368.08,10280.01,10337.19,672.830963,1566179999999.0,6951574.04504488,8967.0,292.087867,3017747.40925642,0.0
